Date,Day,Month,Time,Source Key,City,State,Temperature (?C),Humidity (%),Power Generated (kW),Equivalent Current (A),Consumption (kW),Energy Loss (%),Demand (kW),Revenue ($),Maintenance Cost ($),Profit ($),Panel Efficiency (%)
3,Friday,12,23:00,1692,Bengaluru,Karnataka,26.29,63.99,0,0,0,7.79,0,0,0,0,0
4,Saturday,12,0:00,1693,Bengaluru,Karnataka,25.61,70.46,0,0,0,6.32,0,0,0,0,0
4,Saturday,12,1:00,1694,Bengaluru,Karnataka,28.59,64.43,0,0,0,5.6,0,0,0,0,0
4,Saturday,12,2:00,1695,Bengaluru,Karnataka,34.35,87.69,0,0,0,3.13,0,0,0,0,0
4,Saturday,12,3:00,1696,Bengaluru,Karnataka,33.71,87.64,0,0,0,9.22,0,0,0,0,0
4,Saturday,12,4:00,1697,Bengaluru,Karnataka,31.74,72.61,0,0,0,8.57,0,0,0,0,0
4,Saturday,12,5:00,1698,Bengaluru,Karnataka,34.26,69.86,0,0,0,2.64,0,0,0,0,0
4,Saturday,12,6:00,1699,Bengaluru,Karnataka,34.11,47.71,0,0,0,9.57,0,0,0,0,0
4,Saturday,12,7:00,1700,Bengaluru,Karnataka,35.56,50.11,0,0,0,5.97,0,0,0,0,0
4,Saturday,12,8:00,1701,Bengaluru,Karnataka,38.37,55.08,195.57,20.17,162.95,6.3,224.99,148.12,64.31,83.81,17.83
4,Saturday,12,9:00,1702,Bengaluru,Karnataka,32.81,48.45,198.13,40.12,45.29,3.74,212.81,123.18,63.6,59.58,23.04
4,Saturday,12,10:00,1703,Bengaluru,Karnataka,32.86,65.69,202.78,37.91,180.51,7.92,195.76,123.3,54.15,69.15,20.7
4,Saturday,12,11:00,1704,Bengaluru,Karnataka,39.03,62.63,202.1,45.88,110.3,6.25,206.05,133.2,66.35,66.85,14.26
4,Saturday,12,12:00,1705,Bengaluru,Karnataka,37.39,64.31,204.7,26.45,133.53,3.35,191.49,120.39,75.21,45.18,19.32
4,Saturday,12,13:00,1706,Bengaluru,Karnataka,37.57,44.92,195,39.33,85.7,6.7,186.65,122.28,45.13,77.15,15.1
4,Saturday,12,14:00,1707,Bengaluru,Karnataka,36.91,61.86,189.91,30.61,149.23,7.17,207.64,131.65,49.79,81.86,24.97
4,Saturday,12,15:00,1708,Bengaluru,Karnataka,38.21,50.5,185.91,40.79,27.73,6.59,183.12,123.31,50.84,72.47,15.54
4,Saturday,12,16:00,1709,Bengaluru,Karnataka,37.18,56.75,201.76,27.49,46.87,2.38,196.03,131.92,55.21,76.71,20.74
4,Saturday,12,17:00,1710,Bengaluru,Karnataka,39.52,51.64,192.7,27.83,136.74,2.5,195.24,147.74,46.69,101.05,23.21
4,Saturday,12,18:00,1711,Bengaluru,Karnataka,26.04,71.65,0,0,0,4.14,0,0,0,0,0
4,Saturday,12,19:00,1712,Bengaluru,Karnataka,28.02,77.46,0,0,0,5.49,0,0,0,0,0
4,Saturday,12,20:00,1713,Bengaluru,Karnataka,26.35,79.04,0,0,0,9.86,0,0,0,0,0
4,Saturday,12,21:00,1714,Bengaluru,Karnataka,27.2,81.34,0,0,0,2.91,0,0,0,0,0
4,Saturday,12,22:00,1715,Bengaluru,Karnataka,26.16,88.42,0,0,0,6.7,0,0,0,0,0
4,Saturday,12,23:00,1716,Bengaluru,Karnataka,26.8,82.04,0,0,0,3.06,0,0,0,0,0
5,Sunday,12,0:00,1717,Bengaluru,Karnataka,29.85,70.42,0,0,0,3.37,0,0,0,0,0
5,Sunday,12,1:00,1718,Bengaluru,Karnataka,25.97,73.55,0,0,0,3.05,0,0,0,0,0
5,Sunday,12,2:00,1719,Bengaluru,Karnataka,27.23,79.57,0,0,0,2.9,0,0,0,0,0
5,Sunday,12,3:00,1720,Bengaluru,Karnataka,36.58,75.91,0,0,0,7.66,0,0,0,0,0
5,Sunday,12,4:00,1721,Bengaluru,Karnataka,35.3,80.76,0,0,0,2.12,0,0,0,0,0
5,Sunday,12,5:00,1722,Bengaluru,Karnataka,32.51,74.41,0,0,0,9.9,0,0,0,0,0
5,Sunday,12,6:00,1723,Bengaluru,Karnataka,34.9,68.28,0,0,0,2.53,0,0,0,0,0
5,Sunday,12,7:00,1724,Bengaluru,Karnataka,39.49,69.29,0,0,0,2.21,0,0,0,0,0
5,Sunday,12,8:00,1725,Bengaluru,Karnataka,32.84,49.85,198.36,30.95,111.04,5.69,180.43,126.21,64.55,61.66,15.03
5,Sunday,12,9:00,1726,Bengaluru,Karnataka,37.91,47.96,202.65,25.23,23.3,7.74,224.12,141.14,77.4,63.74,21.95
5,Sunday,12,10:00,1727,Bengaluru,Karnataka,38.06,44.71,189.93,45.4,100.55,4.93,201.24,152.46,40.44,112.02,16.45
5,Sunday,12,11:00,1728,Bengaluru,Karnataka,32.47,46.16,204.37,24.17,175.09,3.06,214.94,124.28,67.44,56.84,24.41
5,Sunday,12,12:00,1729,Bengaluru,Karnataka,35.7,60.7,200.71,35.97,125.07,7.42,205.12,146.94,52.59,94.35,15.89
5,Sunday,12,13:00,1730,Bengaluru,Karnataka,37.9,59.08,202.19,37.05,141.32,2.7,201.03,134.52,73.28,61.24,15.96
5,Sunday,12,14:00,1731,Bengaluru,Karnataka,39.16,44.83,187.16,32.81,25.33,6.95,207.59,130.27,78.02,52.25,20.31
5,Sunday,12,15:00,1732,Bengaluru,Karnataka,39.01,51.8,194.24,47.8,137.33,7.59,203.75,130.08,57.26,72.82,13.66
5,Sunday,12,16:00,1733,Bengaluru,Karnataka,37.2,52.7,202.25,45.46,97.99,6.44,196.35,142.26,55.1,87.16,16.52
5,Sunday,12,17:00,1734,Bengaluru,Karnataka,39.67,51.32,193.07,22.58,29.93,4.36,221.95,139.82,45.92,93.9,14.57
5,Sunday,12,18:00,1735,Bengaluru,Karnataka,27.85,68.3,0,0,0,6.12,0,0,0,0,0
5,Sunday,12,19:00,1736,Bengaluru,Karnataka,25.35,74.34,0,0,0,7.01,0,0,0,0,0
5,Sunday,12,20:00,1737,Bengaluru,Karnataka,25.43,73.65,0,0,0,5.52,0,0,0,0,0
5,Sunday,12,21:00,1738,Bengaluru,Karnataka,28.24,72.25,0,0,0,6.43,0,0,0,0,0
5,Sunday,12,22:00,1739,Bengaluru,Karnataka,27.38,85.89,0,0,0,9.87,0,0,0,0,0
5,Sunday,12,23:00,1740,Bengaluru,Karnataka,26.9,63.68,0,0,0,3.49,0,0,0,0,0
6,Monday,12,0:00,1741,Bengaluru,Karnataka,34.02,75.98,0,0,0,2.4,0,0,0,0,0
6,Monday,12,1:00,1742,Bengaluru,Karnataka,31.54,64.48,0,0,0,5.99,0,0,0,0,0
6,Monday,12,2:00,1743,Bengaluru,Karnataka,33.78,79.92,0,0,0,4.65,0,0,0,0,0
6,Monday,12,3:00,1744,Bengaluru,Karnataka,37.04,75.5,0,0,0,8.79,0,0,0,0,0
6,Monday,12,4:00,1745,Bengaluru,Karnataka,34.06,65.54,0,0,0,4.7,0,0,0,0,0
6,Monday,12,5:00,1746,Bengaluru,Karnataka,28.76,85.94,0,0,0,2.88,0,0,0,0,0
6,Monday,12,6:00,1747,Bengaluru,Karnataka,39.76,59.5,0,0,0,5.08,0,0,0,0,0
6,Monday,12,7:00,1748,Bengaluru,Karnataka,35.46,62.8,0,0,0,6.25,0,0,0,0,0
6,Monday,12,8:00,1749,Bengaluru,Karnataka,36.55,63.23,195.72,34.52,180.64,7.21,197.45,125.62,74.36,51.26,18.38
6,Monday,12,9:00,1750,Bengaluru,Karnataka,35.35,67.83,200.18,24.12,86.33,6.66,210.32,127.8,60.01,67.79,15.82
6,Monday,12,10:00,1751,Bengaluru,Karnataka,38.43,59.06,187.68,21.49,116.2,9.02,214.53,141.48,54.39,87.09,16.8
6,Monday,12,11:00,1752,Bengaluru,Karnataka,34.05,57.24,188.4,34.05,84.71,5.2,193.58,124.35,41.51,82.84,14.06
6,Monday,12,12:00,1753,Bengaluru,Karnataka,36.25,50.42,185.77,49.75,118.67,4.04,220.23,149.02,59.56,89.46,14.75
6,Monday,12,13:00,1754,Bengaluru,Karnataka,36.81,55.44,195.02,41.38,34.5,9.61,185.85,149.15,60.59,88.56,17.99
6,Monday,12,14:00,1755,Bengaluru,Karnataka,36.5,56.26,201.45,34.24,11.26,6.08,180.65,133.59,43.31,90.28,20.54
6,Monday,12,15:00,1756,Bengaluru,Karnataka,37.82,45.29,190.64,39.23,113.08,9.49,206.33,151.39,69.74,81.65,16.08
6,Monday,12,16:00,1757,Bengaluru,Karnataka,36.48,50.94,198.9,42.65,111.17,4.69,181.61,137.24,45.76,91.48,17.7
6,Monday,12,17:00,1758,Bengaluru,Karnataka,37.56,58.18,199.2,48.13,111.41,4.18,184.28,148.13,48.18,99.95,24.77
6,Monday,12,18:00,1759,Bengaluru,Karnataka,28.34,77.74,0,0,0,4.69,0,0,0,0,0
6,Monday,12,19:00,1760,Bengaluru,Karnataka,25.92,88.35,0,0,0,4.29,0,0,0,0,0
6,Monday,12,20:00,1761,Bengaluru,Karnataka,28.97,63.78,0,0,0,5.71,0,0,0,0,0
6,Monday,12,21:00,1762,Bengaluru,Karnataka,26.96,71.15,0,0,0,3.14,0,0,0,0,0
6,Monday,12,22:00,1763,Bengaluru,Karnataka,25.68,83.8,0,0,0,4.9,0,0,0,0,0
6,Monday,12,23:00,1764,Bengaluru,Karnataka,27.3,65.25,0,0,0,7.83,0,0,0,0,0
7,Tuesday,12,0:00,1765,Bengaluru,Karnataka,38.31,69.02,0,0,0,5.11,0,0,0,0,0
7,Tuesday,12,1:00,1766,Bengaluru,Karnataka,25.73,87.31,0,0,0,6.99,0,0,0,0,0
7,Tuesday,12,2:00,1767,Bengaluru,Karnataka,31.57,88.26,0,0,0,2.74,0,0,0,0,0
7,Tuesday,12,3:00,1768,Bengaluru,Karnataka,28.63,74.08,0,0,0,2.38,0,0,0,0,0
7,Tuesday,12,4:00,1769,Bengaluru,Karnataka,34.43,64.09,0,0,0,2.9,0,0,0,0,0
7,Tuesday,12,5:00,1770,Bengaluru,Karnataka,34.86,87.36,0,0,0,5.62,0,0,0,0,0
7,Tuesday,12,6:00,1771,Bengaluru,Karnataka,31.63,63.01,0,0,0,8.04,0,0,0,0,0
7,Tuesday,12,7:00,1772,Bengaluru,Karnataka,30.82,49.25,0,0,0,5.74,0,0,0,0,0
7,Tuesday,12,8:00,1773,Bengaluru,Karnataka,30.67,65.17,198.64,43.06,8.16,4.26,208.49,147.44,45.1,102.34,18.59
7,Tuesday,12,9:00,1774,Bengaluru,Karnataka,39.67,64.14,192.32,47.02,31.92,2.51,204.94,151.36,58.18,93.18,18.33
7,Tuesday,12,10:00,1775,Bengaluru,Karnataka,35.98,45.08,198.41,29.53,180.59,5.27,195.17,136.04,43.75,92.29,19.7
7,Tuesday,12,11:00,1776,Bengaluru,Karnataka,32.18,58.25,201.97,37.08,143.26,9.4,186.03,126.01,51.4,74.61,20.45
7,Tuesday,12,12:00,1777,Bengaluru,Karnataka,38.53,40.5,200.78,22.7,59.35,7.75,222.67,145.5,69.76,75.74,14.88
7,Tuesday,12,13:00,1778,Bengaluru,Karnataka,39.71,47.04,195.93,39.77,83.45,4.33,182.25,134.83,66.08,68.75,23.27
7,Tuesday,12,14:00,1779,Bengaluru,Karnataka,36.1,51.29,204.84,30.35,124.74,7.53,190.34,121.17,53.9,67.27,22.41
7,Tuesday,12,15:00,1780,Bengaluru,Karnataka,34.9,58.35,191.23,26.08,21.17,4.24,196.6,142.57,79.71,62.86,15.83
7,Tuesday,12,16:00,1781,Bengaluru,Karnataka,37.52,60.66,189.65,34.63,52.37,5.38,216.41,154.97,64.58,90.39,14.22
7,Tuesday,12,17:00,1782,Bengaluru,Karnataka,36.75,69.66,190.61,41.12,12.68,7.57,197.46,127.47,75.52,51.95,22.07
7,Tuesday,12,18:00,1783,Bengaluru,Karnataka,27.74,60.9,0,0,0,4.22,0,0,0,0,0
7,Tuesday,12,19:00,1784,Bengaluru,Karnataka,26.12,72.94,0,0,0,2.61,0,0,0,0,0
7,Tuesday,12,20:00,1785,Bengaluru,Karnataka,26.17,62.79,0,0,0,3.28,0,0,0,0,0
7,Tuesday,12,21:00,1786,Bengaluru,Karnataka,26.7,68.48,0,0,0,4.18,0,0,0,0,0
7,Tuesday,12,22:00,1787,Bengaluru,Karnataka,27.5,62.06,0,0,0,8.13,0,0,0,0,0
7,Tuesday,12,23:00,1788,Bengaluru,Karnataka,25.84,89.22,0,0,0,9.63,0,0,0,0,0
8,Wednesday,12,0:00,1789,Bengaluru,Karnataka,26.56,82.47,0,0,0,6.09,0,0,0,0,0
8,Wednesday,12,1:00,1790,Bengaluru,Karnataka,29.67,89.56,0,0,0,3.18,0,0,0,0,0
8,Wednesday,12,2:00,1791,Bengaluru,Karnataka,29.34,79.52,0,0,0,6.24,0,0,0,0,0
8,Wednesday,12,3:00,1792,Bengaluru,Karnataka,34.65,82.19,0,0,0,5.92,0,0,0,0,0
8,Wednesday,12,4:00,1793,Bengaluru,Karnataka,25.16,68.18,0,0,0,5.27,0,0,0,0,0
8,Wednesday,12,5:00,1794,Bengaluru,Karnataka,26.52,60.17,0,0,0,8.02,0,0,0,0,0
8,Wednesday,12,6:00,1795,Bengaluru,Karnataka,28.27,42.8,0,0,0,9.74,0,0,0,0,0
8,Wednesday,12,7:00,1796,Bengaluru,Karnataka,31.86,43.32,0,0,0,3.37,0,0,0,0,0
8,Wednesday,12,8:00,1797,Bengaluru,Karnataka,30.02,44.32,197.6,46.66,40.15,5.83,214.76,146.97,44.04,102.93,17.58
8,Wednesday,12,9:00,1798,Bengaluru,Karnataka,35.49,43.92,185.25,39.56,174.89,3.25,195.1,141.31,74.99,66.32,24.22
8,Wednesday,12,10:00,1799,Bengaluru,Karnataka,31.73,63.52,203.33,42.15,176.42,3.7,201.15,131.09,78.47,52.62,18.92
8,Wednesday,12,11:00,1800,Bengaluru,Karnataka,39.78,43.69,197.75,37.19,30.92,4.32,195.38,152.63,78.4,74.23,23.21
8,Wednesday,12,12:00,1801,Bengaluru,Karnataka,39.2,48.87,201.12,32.99,28.25,9.41,221.57,120.76,72.25,48.51,21.05
8,Wednesday,12,13:00,1802,Bengaluru,Karnataka,34.5,50,189.7,31.02,145.63,4.61,205.74,146.93,53.12,93.81,18.24
8,Wednesday,12,14:00,1803,Bengaluru,Karnataka,34.78,69.4,186.64,44.14,13.09,8.9,193.21,148.27,70.77,77.5,18.02
8,Wednesday,12,15:00,1804,Bengaluru,Karnataka,39.67,61.05,195.22,42.04,43.63,7.24,193.32,145,63.59,81.41,15.66
8,Wednesday,12,16:00,1805,Bengaluru,Karnataka,39.16,62.13,191.77,34.66,63.7,5.43,186.24,128.23,40.37,87.86,13.79
8,Wednesday,12,17:00,1806,Bengaluru,Karnataka,37.94,47.97,203.68,20.59,98.94,4.51,201.26,152.29,65.57,86.72,21.51
8,Wednesday,12,18:00,1807,Bengaluru,Karnataka,25.38,61.16,0,0,0,9.98,0,0,0,0,0
8,Wednesday,12,19:00,1808,Bengaluru,Karnataka,25.83,83.34,0,0,0,4.93,0,0,0,0,0
8,Wednesday,12,20:00,1809,Bengaluru,Karnataka,25.03,63.89,0,0,0,5.1,0,0,0,0,0
8,Wednesday,12,21:00,1810,Bengaluru,Karnataka,26.85,87.66,0,0,0,2.11,0,0,0,0,0
8,Wednesday,12,22:00,1811,Bengaluru,Karnataka,27.67,80.83,0,0,0,6.88,0,0,0,0,0
8,Wednesday,12,23:00,1812,Bengaluru,Karnataka,25.98,69.38,0,0,0,6.89,0,0,0,0,0
9,Thursday,12,0:00,1813,Bengaluru,Karnataka,27.06,66.81,0,0,0,6.51,0,0,0,0,0
9,Thursday,12,1:00,1814,Bengaluru,Karnataka,36.33,87.59,0,0,0,2.53,0,0,0,0,0
9,Thursday,12,2:00,1815,Bengaluru,Karnataka,28.81,86.05,0,0,0,5.57,0,0,0,0,0
9,Thursday,12,3:00,1816,Bengaluru,Karnataka,32.82,66.85,0,0,0,3.39,0,0,0,0,0
9,Thursday,12,4:00,1817,Bengaluru,Karnataka,35.5,74.96,0,0,0,3.92,0,0,0,0,0
9,Thursday,12,5:00,1818,Bengaluru,Karnataka,27.53,69.25,0,0,0,7.32,0,0,0,0,0
9,Thursday,12,6:00,1819,Bengaluru,Karnataka,39.71,67.61,0,0,0,4.35,0,0,0,0,0
9,Thursday,12,7:00,1820,Bengaluru,Karnataka,35.1,55.3,0,0,0,2.1,0,0,0,0,0
9,Thursday,12,8:00,1821,Bengaluru,Karnataka,31.27,63.87,198.53,33.22,89.66,3.27,181.89,147.49,46.83,100.66,18.84
9,Thursday,12,9:00,1822,Bengaluru,Karnataka,34.32,47.03,186.87,36.99,105.44,4.81,192.64,148.94,72.63,76.31,13.68
9,Thursday,12,10:00,1823,Bengaluru,Karnataka,32.92,47.5,196.38,44.13,192.98,9.27,198.42,150.46,68.9,81.56,15.34
9,Thursday,12,11:00,1824,Bengaluru,Karnataka,37.22,65.02,185.13,41.09,99.9,4.87,210.13,144.2,43.38,100.82,15.76
9,Thursday,12,12:00,1825,Bengaluru,Karnataka,35.02,42.62,199.59,45.88,133.37,9.07,197.09,141.2,45.69,95.51,19.34
9,Thursday,12,13:00,1826,Bengaluru,Karnataka,33.29,55.25,200.36,39.14,163.63,7.74,196.57,125.86,48.69,77.17,23.14
9,Thursday,12,14:00,1827,Bengaluru,Karnataka,35.02,64.43,197.54,27.64,19.48,9.46,207.71,146.88,42.5,104.38,20.75
9,Thursday,12,15:00,1828,Bengaluru,Karnataka,38.95,64.78,194.04,49.61,65.63,8.69,185.82,150.2,46.84,103.36,14.02
9,Thursday,12,16:00,1829,Bengaluru,Karnataka,38.44,64.9,195.48,21.7,111.41,4.45,201.79,153.83,79.67,74.16,16.05
9,Thursday,12,17:00,1830,Bengaluru,Karnataka,36.74,57.33,190.07,45.24,118.81,8.94,186.71,145.76,73.15,72.61,13.94
9,Thursday,12,18:00,1831,Bengaluru,Karnataka,25.1,71.86,0,0,0,2.66,0,0,0,0,0
9,Thursday,12,19:00,1832,Bengaluru,Karnataka,25,61.53,0,0,0,3.18,0,0,0,0,0
9,Thursday,12,20:00,1833,Bengaluru,Karnataka,27.97,83.81,0,0,0,6.12,0,0,0,0,0
9,Thursday,12,21:00,1834,Bengaluru,Karnataka,26.47,73.89,0,0,0,5.01,0,0,0,0,0
9,Thursday,12,22:00,1835,Bengaluru,Karnataka,25.67,65.37,0,0,0,3.28,0,0,0,0,0
9,Thursday,12,23:00,1836,Bengaluru,Karnataka,27.26,80.65,0,0,0,3.66,0,0,0,0,0
10,Friday,12,0:00,1837,Bengaluru,Karnataka,27.7,73.84,0,0,0,3.54,0,0,0,0,0
10,Friday,12,1:00,1838,Bengaluru,Karnataka,34.65,77.87,0,0,0,6.57,0,0,0,0,0
10,Friday,12,2:00,1839,Bengaluru,Karnataka,25.31,86.57,0,0,0,9.89,0,0,0,0,0
10,Friday,12,3:00,1840,Bengaluru,Karnataka,32.38,65.05,0,0,0,6.72,0,0,0,0,0
10,Friday,12,4:00,1841,Bengaluru,Karnataka,32.96,89.49,0,0,0,8.99,0,0,0,0,0
10,Friday,12,5:00,1842,Bengaluru,Karnataka,36.03,68.25,0,0,0,8.61,0,0,0,0,0
10,Friday,12,6:00,1843,Bengaluru,Karnataka,29.76,61.57,0,0,0,8.92,0,0,0,0,0
10,Friday,12,7:00,1844,Bengaluru,Karnataka,37.98,63.35,0,0,0,2.79,0,0,0,0,0
10,Friday,12,8:00,1845,Bengaluru,Karnataka,30,63.76,201.95,34.04,88.62,5.65,213.76,138.2,59.58,78.62,23.04
10,Friday,12,9:00,1846,Bengaluru,Karnataka,38.06,65.36,194.13,24.9,92.55,7.04,187.77,138.78,61.01,77.77,22.42
10,Friday,12,10:00,1847,Bengaluru,Karnataka,32.59,40.54,185.55,49.7,2.81,7.82,181.12,121.96,56.88,65.08,21.15
10,Friday,12,11:00,1848,Bengaluru,Karnataka,39.47,65.15,194.91,35.09,110.19,6.26,207.99,128.67,56.21,72.46,18.78
10,Friday,12,12:00,1849,Hyderabad,Telangana,36.72,53.15,187.24,26.8,155.57,8.08,192.78,134.24,53.38,80.86,16
10,Friday,12,13:00,1850,Hyderabad,Telangana,34.32,47.86,199.86,28.57,89.25,8.47,217.16,143.29,69.23,74.06,18.12
10,Friday,12,14:00,1851,Hyderabad,Telangana,34.16,66.96,196.6,48.42,123.57,3.29,209.89,148.21,72.68,75.53,17.68
10,Friday,12,15:00,1852,Hyderabad,Telangana,35.76,54.41,194.15,25.96,47.45,2.15,207.53,142.69,52.37,90.32,20.69
10,Friday,12,16:00,1853,Hyderabad,Telangana,38.16,54.64,201.58,40.64,147.19,2.48,181.76,134.98,51.09,83.89,24.81
10,Friday,12,17:00,1854,Hyderabad,Telangana,39.75,57.11,192.79,32.25,131.37,3.4,216.75,146.27,54.69,91.58,13.24
10,Friday,12,18:00,1855,Hyderabad,Telangana,25.34,75.18,0,0,0,9.94,0,0,0,0,0
10,Friday,12,19:00,1856,Hyderabad,Telangana,26.75,66.82,0,0,0,2.4,0,0,0,0,0
10,Friday,12,20:00,1857,Hyderabad,Telangana,25.4,65.1,0,0,0,8.58,0,0,0,0,0
10,Friday,12,21:00,1858,Hyderabad,Telangana,25.64,63.25,0,0,0,5.4,0,0,0,0,0
10,Friday,12,22:00,1859,Hyderabad,Telangana,25.82,83.81,0,0,0,5.59,0,0,0,0,0
10,Friday,12,23:00,1860,Hyderabad,Telangana,26.25,86.84,0,0,0,6.69,0,0,0,0,0
11,Saturday,12,0:00,1861,Hyderabad,Telangana,34.43,74.99,0,0,0,5.35,0,0,0,0,0
11,Saturday,12,1:00,1862,Hyderabad,Telangana,28.18,78.76,0,0,0,2.29,0,0,0,0,0
11,Saturday,12,2:00,1863,Hyderabad,Telangana,36.89,83.64,0,0,0,2.24,0,0,0,0,0
11,Saturday,12,3:00,1864,Hyderabad,Telangana,36.56,66.47,0,0,0,3.67,0,0,0,0,0
11,Saturday,12,4:00,1865,Hyderabad,Telangana,36.39,78.22,0,0,0,8.22,0,0,0,0,0
11,Saturday,12,5:00,1866,Hyderabad,Telangana,27.82,68.31,0,0,0,2.81,0,0,0,0,0
11,Saturday,12,6:00,1867,Hyderabad,Telangana,28.84,51.27,0,0,0,7.8,0,0,0,0,0
11,Saturday,12,7:00,1868,Hyderabad,Telangana,39.39,45.71,0,0,0,9.4,0,0,0,0,0
11,Saturday,12,8:00,1869,Hyderabad,Telangana,37.77,65.85,204.62,40.77,194.89,4.79,204.33,125.19,51.69,73.5,15.1
11,Saturday,12,9:00,1870,Hyderabad,Telangana,31.6,44.93,186.42,21.47,42.2,4.11,215.96,140.93,76.8,64.13,14.96
11,Saturday,12,10:00,1871,Hyderabad,Telangana,33.32,67.23,186.65,37.64,110.68,5.7,199.49,124.99,72.14,52.85,16.05
11,Saturday,12,11:00,1872,Hyderabad,Telangana,37.62,65.9,199.99,46.56,53.72,8.68,195.12,137.48,70.38,67.1,14.48
11,Saturday,12,12:00,1873,Hyderabad,Telangana,38.39,56.34,201.34,33.6,73.13,2.79,184.28,129.11,49.21,79.9,18.67
11,Saturday,12,13:00,1874,Hyderabad,Telangana,33.62,63.63,203.21,40.05,181.87,8.64,215.38,153.68,79.61,74.07,22.19
11,Saturday,12,14:00,1875,Hyderabad,Telangana,39.07,66.23,199.21,21.22,197.3,9.31,200.55,136.89,65.15,71.74,21.38
11,Saturday,12,15:00,1876,Hyderabad,Telangana,37.69,48.04,186.99,44.65,55.04,5.21,192.48,136.73,78.97,57.76,24.41
11,Saturday,12,16:00,1877,Hyderabad,Telangana,36.21,46.43,202.56,44.33,92.92,5.19,223.68,149.95,54.07,95.88,13.61
11,Saturday,12,17:00,1878,Hyderabad,Telangana,37.68,41.22,197.23,29.74,96.97,7.55,194.06,130.08,48.19,81.89,19.53
11,Saturday,12,18:00,1879,Hyderabad,Telangana,29.22,63.47,0,0,0,5.39,0,0,0,0,0
11,Saturday,12,19:00,1880,Hyderabad,Telangana,25.19,67.28,0,0,0,4.83,0,0,0,0,0
11,Saturday,12,20:00,1881,Hyderabad,Telangana,27.76,86.11,0,0,0,8.15,0,0,0,0,0
11,Saturday,12,21:00,1882,Hyderabad,Telangana,28.31,64.22,0,0,0,4.74,0,0,0,0,0
11,Saturday,12,22:00,1883,Hyderabad,Telangana,26.14,84.15,0,0,0,9.04,0,0,0,0,0
11,Saturday,12,23:00,1884,Hyderabad,Telangana,26.26,66.12,0,0,0,9.04,0,0,0,0,0
12,Sunday,12,0:00,1885,Hyderabad,Telangana,35.66,63.38,0,0,0,8.32,0,0,0,0,0
12,Sunday,12,1:00,1886,Hyderabad,Telangana,29.47,65.23,0,0,0,4.73,0,0,0,0,0
12,Sunday,12,2:00,1887,Hyderabad,Telangana,26.39,74.8,0,0,0,3.61,0,0,0,0,0
12,Sunday,12,3:00,1888,Hyderabad,Telangana,28.64,76.13,0,0,0,2.73,0,0,0,0,0
12,Sunday,12,4:00,1889,Hyderabad,Telangana,34.81,69.15,0,0,0,5.71,0,0,0,0,0
12,Sunday,12,5:00,1890,Hyderabad,Telangana,31.97,67.74,0,0,0,3.58,0,0,0,0,0
12,Sunday,12,6:00,1891,Hyderabad,Telangana,31.29,40.3,0,0,0,8.26,0,0,0,0,0
12,Sunday,12,7:00,1892,Hyderabad,Telangana,34.31,43.84,0,0,0,2.9,0,0,0,0,0
12,Sunday,12,8:00,1893,Hyderabad,Telangana,39.16,59.09,188.02,24.01,31.9,2.79,196.8,152.01,44.29,107.72,14.94
12,Sunday,12,9:00,1894,Hyderabad,Telangana,34.02,44.13,192.76,34.82,169.09,8.06,187.18,153.33,56.99,96.34,21.45
12,Sunday,12,10:00,1895,Hyderabad,Telangana,38.82,56.02,186.22,42.13,73.95,6.2,195.97,140.8,68.08,72.72,13.23
12,Sunday,12,11:00,1896,Hyderabad,Telangana,34.39,45.19,190.02,22.28,13.08,2.02,209.22,139.4,52.77,86.63,24.03
12,Sunday,12,12:00,1897,Hyderabad,Telangana,37.78,45.23,189.21,46.62,93.48,2.79,203.06,136.19,44.5,91.69,19.99
12,Sunday,12,13:00,1898,Hyderabad,Telangana,36.07,60.01,188.46,45.35,77.16,3,188.19,152.18,48.98,103.2,23.25
12,Sunday,12,14:00,1899,Hyderabad,Telangana,34.11,42.87,185.76,42.48,127.25,6.55,224.96,127.79,66.42,61.37,20.15
12,Sunday,12,15:00,1900,Hyderabad,Telangana,37.58,48.61,193.15,46.4,27.56,5.31,191.61,125.19,57.01,68.18,22.46
12,Sunday,12,16:00,1901,Hyderabad,Telangana,37.63,59.09,196.62,43.22,156.28,4.64,211.95,139.09,69.18,69.91,19.12
12,Sunday,12,17:00,1902,Hyderabad,Telangana,39.27,49.1,202.38,21.75,87.28,9.37,189.06,153.94,72.2,81.74,19.29
12,Sunday,12,18:00,1903,Hyderabad,Telangana,29.8,60.21,0,0,0,9.35,0,0,0,0,0
12,Sunday,12,19:00,1904,Hyderabad,Telangana,27.9,60.61,0,0,0,5.16,0,0,0,0,0
12,Sunday,12,20:00,1905,Hyderabad,Telangana,25.84,75.62,0,0,0,6.2,0,0,0,0,0
12,Sunday,12,21:00,1906,Hyderabad,Telangana,26.72,89.2,0,0,0,6.27,0,0,0,0,0
12,Sunday,12,22:00,1907,Hyderabad,Telangana,26.77,87.86,0,0,0,4.06,0,0,0,0,0
12,Sunday,12,23:00,1908,Hyderabad,Telangana,25.56,72.48,0,0,0,8.33,0,0,0,0,0
13,Monday,12,0:00,1909,Hyderabad,Telangana,36.2,78.43,0,0,0,2.18,0,0,0,0,0
13,Monday,12,1:00,1910,Hyderabad,Telangana,34.45,75.02,0,0,0,8.6,0,0,0,0,0
